Candidate_ID,Candidate_Name,Party_Name
7131,AMBEDAKARI HASANURAM AMBEDAKARI,Independent
7132,SURESH CHAND KARDAM,Samajwadi Party
7133,PROF S P SINGH BAGHEL,Bharatiya Janata Party
7134,ARAM SINGH,Peoples Party of India (Democratic)
7135,CHANDRA PAL,Adarsh Samaj Party
7136,POOJA AMROHI,Bahujan Samaj Party
7137,HOTAM SINGH NISHAD,Rashtriya Shoshit Samaj Party
7138,RAJKUMAR CHAHAR,Bharatiya Janata Party
7139,DR RAMESHWAR SINGH,Independent
7140,GIRRAJ SINGH DHAKREY,"Proutist Bloc, India"
7141,RAMNATH SINGH SIKARWAR,Indian National Congress
7142,PT.  RAMNIWAS SHARMA,Bahujan Samaj Party
7143,KALLAN KUMBHKAR,Independent
7144,VED PRAKASH,Rashtriya Jansanchar Dal
7145,SANGEETA TOMAR,Bharatiya Majdoor Janta Party
7146,VISHWADEEP SINGH,Bharatiya Janata Party
7147,PREM DUTT,Rashtra Uday Party
7148,CHOWDHARY BASHEER,Bahujan Samaj Party
7149,RAJVEER,Independent
7150,AKSHAYA YADAV,Samajwadi Party
7151,RASHMI KANT,Parivartan Samaj Party
7152,UPENDRA SINGH,Bharatiya Kisan Parivartan Party
7153,JAYVEER SINGH,Bharatiya Janata Party
7154,SHIV PRASAD YADAV,Bahujan Samaj Party
7155,DIMPLE YADAV,Samajwadi Party
7156,SURESH CHANDRA,Independent
7157,SUNIL KUMAR MISHRA,Sarva Samaj Janata Party
7158,MANJU PAL,Bhartiya Shakti Chetna Party
7159,UDAY VEER SINGH,Peoples Party of India (Democratic)
7160,ANUPAM KUMAR,Kisan Kranti Dal
7161,VIABHAV MISHRA,Bhartiya Shakti Chetna Party
7162,MOHAMMAD IRFAN ADVOCATE,Bahujan Samaj Party
7163,KAILASH KUMAR,Independent
7164,AMAR SINGH,Independent
7165,DEVESH SHAKYA,Samajwadi Party
7166,DANVEER,Independent
7167,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party
7168,SANDEEP KUMAR,Independent
7169,ISRAT ALI,Independent
7170,NILAM RANI PAL,Rashtriya Shoshit Samaj Party
7171,HARIRAJ SINGH URF SIPU YADAV,Log Party
7172,MUSLIM KHAN,Bahujan Samaj Party
7173,SULEMAN,Swaraj Bhartiya Nyay Party
7174,ADITYA YADAV,Samajwadi Party
7175,RAM PRATAP MAURYA,Independent
7176,DURVIJAY SINGH SHAKYA,Bharatiya Janata Party
7177,LATA YADAV,Independent
7178,ABID ALI,Bahujan Samaj Party
7179,MOHAMMAD AMIR KHAN,Bharat Jodo Party
7180,PREM PAL SAGAR,Vanchitsamaj Insaaf Party
7181,DHARMENDRA KASHYAP,Bharatiya Janata Party
7182,MAKKHAN LAL,Independent
7183,NEERAJ MAURYA,Samajwadi Party
7184,KAUSAR KHAN,Peace Party
7185,NIRMOD KUMAR SINGH,Bhartiya Shakti Chetna Party
7186,RAJ KUMAR PATEL,Sardar Patel Siddhant Party
7187,NITIN MOHAN,Independent
7188,BHUPENDRA KUMAR MAURYA,Peoples Party of India (Democratic)
7189,BUDDH PRIYA KARMRAJ RAHUL,Independent
7190,JAGPAL SINGH YADAV,Samrat Mihir Bhoj Samaj Party
7191,PRAVEEN SINGH ARON,Samajwadi Party
7192,MOHD NAJIM ALI,Bharat Jodo Party
7193,AYSHA BI,Independent
7194,WASEEM MIAN,Independent
7195,IRSHAD ANSARI ADVOCATE,Peace Party
7196,ASHISH GANGWAR,Independent
7197,RAVI KUMAR,Sardar Patel Siddhant Party
7198,ROHTASH KASHYAP,Jan Shakti Ekta Party
7199,CHHATRA PAL SINGH GANGWAR,Bharatiya Janata Party
7200,MOHMMAD SHAHID HUSAIN,Independent
7201,PRAMOD BHAI PATEL ALIAS P.K.,Independent
7202,ASHISH KUMAR,Independent
7203,BHAGWAT SARAN GANGWAR,Samajwadi Party
7204,RAJEEV KUMAR SAXENA,Bhartiya Krishak Dal
7205,SUSHIL KUMAR SHUKLA,Independent
7206,JITIN PRASADA,Bharatiya Janata Party
7207,SANJAY KUMAR BHARTI,Rashtriya Samaj Dal (R)
7208,ANIS AHMED KHAN (PHOOL BABU),Bahujan Samaj Party
7209,ADARSH PANDEY,Independent
7210,JYOTSNA GOND,Samajwadi Party
7211,SHIV KUMAR,Independent
7212,RAMESH CHANDRA VERMA,Manav Kranti Party
7213,DOD RAM VERMA,Bahujan Samaj Party
7214,MEENA KASYAP,Independent
7215,DHARM PAL,Independent
7216,ARUN KUMAR SAGAR,Bharatiya Janata Party
7217,KIRAN,Rashtriya Sanatan Party
7218,PREMCHANDRA HARIJAN,Sardar Patel Siddhant Party
7219,KHANJAN,Netaji Subhash Chander Bose Rashtriya Azad Party
7220,KM. PANCHSHEELA ANAND,Uttar Pradesh Republican Party
7221,OM NATH SINGH,Rashtriya Shoshit Samaj Party
7222,SATENDRA KUMAR MAURYA,Independent
7223,DARWARI URF  DARWARI LAL  CHAUHAN,Janta Kranti Party
7224,AJAY KUMAR,Bharatiya Janata Party
7225,MUKESH KUMAR  (BHARTI),Rashtriya Vikalp Party
7226,ANSHAY KALRA,Bahujan Samaj Party
7227,SANDHYA JAISWAL,Parivartan Samaj Party
7228,NARESH SINGH BHADAURIYA,Independent
7229,UTKARSH VERMA  'MADHUR',Samajwadi Party
7230,SAKASEN,Sardar Patel Siddhant Party
7231,JANARDAN PRASAD,Communist Party of India
7232,VIJAY KUMAR TIWARI,Independent
7233,SAMRENDRA KUMAR,Independent
7234,ANAND BHADAURIYA,Samajwadi Party
7235,KASIM ALI,Peace Party
7236,REKHA VERMA,Bharatiya Janata Party
7237,RAM NARESH,Independent
7238,ASHUTOSH PATHAK,Aam Janta Party (India)
7239,RAJESH KUMAR,Political Justice Party
7240,SHYAM KISHOR AWASTHI,Bahujan Samaj Party
7241,SUDESH KUMAR,Lok Jan Sangharsh Party
7242,VIDYAWATI GAUTAM,Independent
7243,RAM ADHAR VERMA,Sardar Patel Siddhant Party
7244,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram)
7245,MAHENDRA SINGH YADAV,Bahujan Samaj Party
7246,MO. KASHIF ANSARI,Apna Dal (Kamerawadi)
7247,RAKESH RATHOR,Indian National Congress
7248,RAJESH VERMA,Bharatiya Janata Party
7249,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party
7250,BRAHMA PRASAD,Lok Jan Sangharsh Party
7251,BHIMRAO AMBEDKAR,Bahujan Samaj Party
7252,MUNNA LAL,Naari Nar Rakshak Party
7253,SUNIL KUMAR VERMA,Independent
7254,INDRAPAL PASI,Justice Party
7255,SHYAM  KUMAR,Peoples Party of India (Democratic)
7256,AWADESH KUMAR,Independent
7257,SHIVE KUMAR,Independent
7258,USHA VERMA,Samajwadi Party
7259,PRADEEP KUMAR,Bhartiya Krishak Dal
7260,JAI PRAKASH,Bharatiya Janata Party
7261,B R AHIRWAR,Bahujan Samaj Party
7262,RAMPAL,Independent
7263,Neelam Singh,Independent
7264,SAVITRI DEVI,Rashtriya Janshakti Samaj Party
7265,ASHOK KUMAR RAWAT,Bharatiya Janata Party
7266,SANGITA RAJVANSHI,Samajwadi Party
7267,LALIT KUMAR,Bhartiya Shakti Chetna Party
7268,AVDHESH,Independent
7269,VANDNA  VERMA,Naari Nar Rakshak Party
7270,SAIYYAD SARFARAZ GANDHI,Independent
7271,ASHOK KUMAR PANDEY,Bahujan Samaj Party
7272,HIMANSHU SHARMA,Bhartiya Shakti Chetna Party
7273,SAIF KHAN,Parcham Party of India
7274,ANNU TANDON,Samajwadi Party
7275,SWAMI SACHCHIDANAND HARI SAKSHI,Bharatiya Janata Party
7276,SHIV PRAKASH SINGH,Independent
7277,UMESH,Independent
7278,R.K. CHAUDHARY,Samajwadi Party
7279,RAJESH KUMAR,Bahujan Samaj Party
7280,MAHENDRA,Independent
7281,BRIJESH KUMAR VIKRAM,Rashtriya Samaj Paksha
7282,SURAJ KUMAR,Sardar Patel Siddhant Party
7283,SUNITA CHHEDA PASI,Aam Janta Party (India)
7284,SUSHIL KUMAR,Independent
7285,S. L.SINGH,Peoples Party of India (Democratic)
7286,KAUSHAL KISHORE,Bharatiya Janata Party
7287,ISHTIYAQ ALI,Independent
7288,GAURAV VERMA,Hindu Samaj Party
7289,RAJ NATH SINGH,Bharatiya Janata Party
7290,RAVIDAS MEHROTRA,Samajwadi Party
7291,MO AHMAD URF RINKU,Social Democratic Party Of India
7292,MOHAMMAD SARWAR MALIK,Bahujan Samaj Party
7293,AKHAND PRATAP SINGH,Independent
7294,BRIJESH KUMAR YADAV,Kisan Vishwa Party
7295,SARVAR ALI,Sarvar Party
7296,KAPIL MOHAN CHOWDHARY,Mera Adhikaar Rashtriya Dal
7297,HORILAL,Independent
7298,DINESH PRATAP SINGH,Bharatiya Janata Party
7299,SUDARSHAN RAM,Bhartiya Panchsheel Party
7300,THAKUR PRASAD YADAV,Bahujan Samaj Party
7301,DILEEP SINGH,Akhil Bhartiya Apna Dal
7302,MO MOBIN,Apna Dal (Kamerawadi)
7303,HIND ROHITASH,Manavtawadi Samaj Party
7304,SMRITI IRANI,Bharatiya Janata Party
7305,KISHORI LAL,Indian National Congress
7306,KHUSHIRAM,Independent
7307,JAGDAMBA PRASAD YADAV,Independent
7308,UDAYRAJ,Independent
7309,MOHD HASAN LAHRI,Rashtriya Narayanwadi Vikas Party
7310,NANHE SINGH CHAUHAN,Bahujan Samaj Party
7311,DINESH CHANDRA MAURYA,Janshakti Samta Party
7312,SANTRAM,Samajhdar Party
7313,SHAILENDRA KUMAR MISHRA,Sanyogwadi Party
7314,BHAGWANDIN PASI,Moulik Adhikar Party
7315,CHANDRAWATI,Independent
7316,SURENDRA KUMAR,Independent
7317,UDAYRAJ VERMA,Independent
7318,ABDUL MABOOD,Apna Desh Party
7319,RAMBHUAL NISHAD,Samajwadi Party
7320,UDRAJ VERMA,Bahujan Samaj Party
7321,DR SHIV SHANKAR INDIAN,Most Backward Classes Of India
7322,MOHAMMAD ASIF,Independent
7323,GIRISH LAL,Azad Party
7324,MANEKA SANJAY GANDHI,Bharatiya Janata Party
7325,JAY PRAKASH,Sardar Patel Siddhant Party
7326,RISHI PATEL,Apna Dal (Kamerawadi)
7327,MAHESH KUMAR PRAJAPATI,Samajhdar Party
7328,SUNIL KUMAR MISHRA,Independent
7329,SHIV RAM SHARMA,Moulik Adhikar Party
7330,MOHRAM ALI,Independent
7331,DHYAN SINGH,Independent
7332,SHIV PAL SINGH PATEL (DR. S P SINGH),Samajwadi Party
7333,SHANKAR SUMAN TIVARI,Independent
7334,VIJAY SINGH,Sanatan Sanskriti Raksha Dal
7335,SHIV PAL PATEL,Independent
7336,ARUN KUMAR PANDEY,Hindustan Samaj Party
7337,AJEET PRATAP,Independent
7338,GEETA DEVI,Bhartiya Lokmat Rashtrwadi Party
7339,DHANANJAY,Independent
7340,DHARMENDRA TIWARI,Log Party
7341,DURGESH KUMAR,Rastriya Atal Janta Party
7342,SHRAWAN KUMAR TRIPATHI,Independent
7343,SANGAM LAL GUPTA,Bharatiya Janata Party
7344,PRATHMESH MISHRA 'SENANI',Bahujan Samaj Party
7345,RAMSIDDH YADAV URF R.S.YADAV,Manavtawadi Samaj Party
7346,SUNIL CHANDRA PAL,Rashtra Uday Party
7347,SANDEEP SINGH,National Jan Dal
7348,RAM KUMAR YADAV,Socialist Unity Centre Of India (COMMUNIST)
7349,JOKHU PATEL,Sardar Patel Siddhant Party
7350,KRANTI PANDEY,Bahujan Samaj Party
7351,DR. NAVAL KISHOR SHAKYA,Samajwadi Party
7352,HARNANDAN SINGH,Independent
7353,AMAR SINGH,Bharatiya Rashtriya Morcha
7354,VIDYAPRAKASH,Bharatheeya Jawan Kisan Party
7355,DINESH,Bhartiya Shakti Chetna Party
7356,MUKESH RAJPUT,Bharatiya Janata Party
7357,SHYAMVEER SINGH,Bharatiya Nagrik Party
7358,BHUVNESH KUMARI,Samyak Party
7359,SARIKA SINGH BAGHEL,Bahujan Samaj Party
7360,VIVEK RAJ,Janta Samajwadi Party (Vivek Raj)
7361,SUNIL SHANKWAR ADVOCATE,Independent
7362,DR RAM SHANKAR KATHERIA,Bharatiya Janata Party
7363,MULAYAM SINGH,Independent
7364,JITENDRA KUMAR DOHARE,Samajwadi Party
7365,PRAMOD KUMAR YADAV,Bhartiya Krishak Dal
7366,BHANU PRATAP SINGH DOHRE,Independent
7367,AKHILESH YADAV,Samajwadi Party
7368,SUBRAT PATHAK,Bharatiya Janata Party
7369,SUBHASH CHANDRA,All India Forward Bloc
7370,PURUSHOTTAM TIWARI,Independent
7371,SINOD KUMAR,Independent
7372,IRFAN ALI,Independent
7373,ALOK VERMA,Rashtriya Shoshit Samaj Party
7374,SUNIL,Bhartiya Shakti Chetna Party
7375,SHAILENDRA KUMAR,Bharatiya Kisan Parivartan Party
7376,IMRAN BIN ZAFAR,Bahujan Samaj Party
7377,RAJ KATHERIA,Independent
7378,LALIT KUMARI,Independent
7379,YADVENDRA KISHOR,Independent
7380,MANOJ KUMAR,Bahujan Mukti Party
7381,ALOK MISHRA,Independent
7382,RAMESH AWASTHI,Bharatiya Janata Party
7383,PRASHAST DHEER,All India Forward Bloc
7384,ASHOK PASWAN ADVOCATE,Sabhi Jan Party
7385,VALENDRA KATIYAR,Socialist Unity Centre Of India (COMMUNIST)
7386,KULDEEP BHADAURIYA,Bahujan Samaj Party
7387,AJAY KUMAR MISHRA,Independent
7388,ALOK MISRA,Indian National Congress
7389,ARVIND KUMAR SRIVASTAVA,Independent
7390,SANJAY SINGH,"Proutist Bloc, India"
7391,RAJESH KUMAR DWIVEDI,Bahujan Samaj Party
7392,YOGESH JAISWAL,Independent
7393,VIPIN KUMAR,Rashtriya Sanskriti Party
7394,RAJARAM PAL,Samajwadi Party
7395,CHANDRESH SINGH,Bhartiya Shakti Chetna Party
7396,RAJARAM,Independent
7397,DEVENDRA SINGH ALIAS BHOLE SINGH,Bharatiya Janata Party
7398,RAMGOPAL,Rashtriya Janutthan Party
7399,NARAYAN DAS AHIRWAR,Samajwadi Party
7400,NAGENDRA KUMAR,Bhartiya Shakti Chetna Party
7401,BHANU PRATAP SINGH VERMA,Bharatiya Janata Party
7402,BRIJ MOHAN,Independent
7403,SURESH CHANDRA GAUTAM,Bahujan Samaj Party
7404,PREMLATA VERMA,Independent
7405,RAVI PRAKASH,Bahujan Samaj Party
7406,"PRADEEP JAIN ""ADITYA""",Indian National Congress
7407,CHANDAN SINGH,Apna Dal (Kamerawadi)
7408,ER. DEEPAK KUMAR VERMA,Al-Hind Party
7409,GANESH RAM,Independent
7410,LAKHAN LAL,Independent
7411,INDRA SINGH,Independent
7412,ANURAG SHARMA,Bharatiya Janata Party
7413,DHARMENDRA PRATAP,Independent
7414,SURESH KUMAR,Eklavya Samaj Party
7415,DHARMRAJ,Al-Hind Party
7416,AJENDRA SINGH LODHI,Samajwadi Party
7417,NIRDOSH KUMAR DIXIT,Bahujan Samaj Party
7418,KUNWAR PUSHPENDRA SINGH CHANDEL,Bharatiya Janata Party
7419,BHUVANENDRA NARAYAN SINGH,Independent
7420,BRIJESH KUMAR PAL,Rashtra Uday Party
7421,SANJIV KUMAR,Spashtwadi Jan Aadhar Party
7422,ANUPAM KUMAR TRIPATHI,Bhartiya Shakti Chetna Party
7423,SANTOSH KUMAR,Independent
7424,MAYANK DWIVEDI,Bahujan Samaj Party
7425,DINESH KUMAR PATEL,Sardar Patel Siddhant Party
7426,PRAMOD AZAD,Apna Dal (Kamerawadi)
7427,BABULAL,Log Party
7428,GULAB CHANDER BARMA,Rashtra Uday Party
7429,KRISHNA DEVI SHIVSHANKER PATEL,Samajwadi Party
7430,RAMCHRAN,Independent
7431,SURENDRA KUMAR,Swatantra Jantaraj Party
7432,RAMCHANDRA SARAS,Communist Party of India
7433,PANCHA URF PANCHAMLAL,Bhagidari Party(P)
7434,SHRIRAM SINGH GAUR,Bhartiya Shakti Chetna Party
7435,R. K. SINGH PATEL,Bharatiya Janata Party
7436,KULDEEP KUSHWAHA,Independent
7437,JITENDRA KUMAR MAURYA,Independent
7438,NARESH CHANDRA UTTAM PATEL,Samajwadi Party
7439,JAY CHANDRA KUMAR,Vishwa Kalyan Rashtriya Manav Samaj Party
7440,RAMKISHOR,Rashtra Uday Party
7441,BIRENDRA SINGH,Independent
7442,MANISH SINGH SACHAN,Bahujan Samaj Party
7443,RAM BIHARI,Bhartiya Shakti Chetna Party
7444,NEERAJ LODHI,Vikas Insaf Party
7445,PANKAJ AWASTHI,Independent
7446,NIRAJ KUMAR,Akhil Bhartiya Parivar Party
7447,NIRANJAN JYOTI,Bharatiya Janata Party
7448,KAMLESH KUMAR SINGH,Parivartan Samaj Party
7449,RAJESH KUMAR PATEL,Sardar Patel Siddhant Party
7450,RAJ BAHADUR,Peoples Party of India (Democratic)
7451,PUSHPENDRA KUMAR SAROJ,Independent
7452,SHUBH NARAYAN,Bahujan Samaj Party
7453,NARENDRA KUMAR,Apna Dal (Kamerawadi)
7454,PUSHPENDRA SAROJ,Samajwadi Party
7455,RAJENDRA SONKAR URF PANNA BHAIYA,Independent
7456,VINOD KUMAR SONKAR,Bharatiya Janata Party
7457,RAMESHWAR PRASAD,Bhartiya Shakti Chetna Party
7458,RAM ASREY,Manavtawadi Samaj Party
7459,AKHILESH TRIPATHI,Independent
7460,MAHIMA PATEL,Apna Dal (Kamerawadi)
7461,AMAR NATH SINGH MAURYA,Samajwadi Party
7462,PRAMOD BHAI PATEL URF P K,Sardar Patel Siddhant Party
7463,DR NEERAJ,Independent
7464,SANJEEV KUMAR MISHRA,Yuva Vikas Party
7465,LALA RAM SAROJ,Prabuddhwadi Bahujan Morcha
7466,MUSHIR AHMAD SIDDIQUI,Peoples Party of India (Democratic)
7467,SANGEETA YADAV,Subhashwadi Bhartiya Samajwadi Party (Subhas Party)
7468,JAGANNATH PAL,Bahujan Samaj Party
7469,PRAVEEN PATEL,Bharatiya Janata Party
7470,SUNIL KUMAR PRAJAPATI,Bhagidari Party(P)
7471,NAFIS AHAMAD,Independent
7472,JILA JEET BHARTIY,Bahujan Awam Party
7473,ENGG YOGESH KUSHWAHA,Pragatisheel Samaj Party
7474,HANSHRAJ KOL,Apna Dal (Kamerawadi)
7475,MOOLNIWASI HEMRAJ SINGH,Peoples Party of India (Democratic)
7476,AVANEESH KUMAR,Independent
7477,ANUJ SWAROOP SHUKLA,Independent
7478,RAMESH KUMAR PATEL,Bahujan Samaj Party
7479,UJJWAL RAMAN SINGH,Indian National Congress
7480,SHIV PRASAD VISHWAKARMA,Samyak Party
7481,GEETA RANI SHARMA,Independent
7482,RAJENDRA PRASAD PRAJAPATI,Bhagidari Party(P)
7483,AJEET KUMAR PATEL,Pragatisheel Samaj Party
7484,SARVAJEET SINGH,Kamera Samaj Party
7485,GOPAL SWROOP JOSHI,Independent
7486,NEERAJ TRIPATHI,Bharatiya Janata Party
7487,RAJDHAR SINGH PATEL,Rashtriya Samaj Dal (R)
7488,SHIV KUMAR DOHAREY,Bahujan Samaj Party
7489,ADVOCATE SANTOSH RAWAT,Dr. Bhimrao Ambedkar Dal
7490,MITHALESH KUMARI,Independent
7491,OMKAR,Independent
7492,RAMLAKHAN PASI,Independent
7493,BABOORAM,Independent
7494,DEVATADEEN GAUTAM,Independent
7495,MAHENDRA KUMAR RAWAT,Awami Samta Party
7496,TANUJ PUNIA,Indian National Congress
7497,PROF. (DR.) RAM GHULAM RAZDAN,Public Adhikar Socialist Indian Party
7498,RAJRANI RAWAT,Bharatiya Janata Party
7499,ASHA DEVI,Swatantrata Abhivyakti Party
7500,SUNIL KUMAR BHATT,Independent
7501,ARVIND SEN,Communist Party of India
7502,AMBRISH DEV GUPTA,Bharat Mahaparivar Party
7503,FAREED SALMANI,Independent
7504,SACHIDANAND PANDEY,Bahujan Samaj Party
7505,KANCHAN YADAV,Moulik Adhikar Party
7506,ANIL KUMAR RAVAT,Rashtriya Janshakti Samaj Party
7507,LAL MANI URF L.M. TRIPATHI (BHAI SAHAB),Independent
7508,JAGAT SINGH,Independent
7509,LALLU SINGH,Bharatiya Janata Party
7510,AWADHESH PRASAD,Samajwadi Party
7511,BRAJENDRA DUTT TRIPATHI URF B. D. TRIPATHI,Adarshwaadi Congress Party
7512,VIVEK KUMAR,Bhartiya Shakti Chetna Party
7513,NEELAM SINGH,Moolniwasi Samaj Party
7514,QAMAR HAYAT,Bahujan Samaj Party
7515,LALJI VERMA,Samajwadi Party
7516,JAVED AHMAD SIDDIQUI,Independent
7517,RITESH PANDEY,Bharatiya Janata Party
7518,RAM NARESH PRAJAPATI,Bhagidari Party(P)
7519,SHABANA KHATOON,Peace Party
7520,DR. BRIJESH KUMAR,Bahujan Samaj Party
7521,ANAND KUMAR,Bharatiya Janata Party
7522,BECHULAL,Independent
7523,RAMESH CHANDRA,Samajwadi Party
7524,RAM MILAN,Sardar Patel Siddhant Party
7525,JANARDAN GOND,Independent
7526,JAGRAM,Independent
7527,RAMESH BALMIKI,Independent
7528,ARVIND KUMAR,Bhartiya Awam Party (Rastriya)
7529,RINKU SAHANI,Rashtra Dharak Dal
7530,KARAN BHUSHAN SINGH,Bharatiya Janata Party
7531,BHAGAT RAM,Samajwadi Party
7532,NARENDRA PANDEY,Bahujan Samaj Party
7533,ARUNIMA PANDEY,Independent
7534,KRISHNA KUMAR MAURYA,Samyak Party
7535,MUINUDDIN AHAMAD KHAN URF HAZI DADDAN KHAN,Bahujan Samaj Party
7536,RAM SHIROMANI VERMA,Samajwadi Party
7537,SAKET MISRA,Bharatiya Janata Party
7538,MALIK RAM,Independent
7539,KUMARI GEETA GAUTAM,Rashtriya Janta Party
7540,AHMAD JIYA KHAN,Peace Party
7541,YUGAL KISHOR SHUKLA,Aam Janta Party (India)
7542,ANIL KUMAR TIWARI,Independent
7543,SUJEET KUMAR,Independent
7544,SHANTI DEVI,Independent
7545,HANUMAN PRASAD MISHRA,Kisan Mazdoor Sangharsh Party
7546,SHREYA VERMA,Samajwadi Party
7547,SAURABH,Bahujan Samaj Party
7548,KIRTIVARDHAN SINGH,Bharatiya Janata Party
7549,RAGHAVENDRA,Bhartiya Shakti Chetna Party
7550,RAM UJAGAR,Independent
7551,VINOD KUMAR SINGH,Bhartiya Uday Nirman Party
7552,KIRAN DEVI,Independent
7553,MD. NADEEM,Bahujan Samaj Party
7554,AMAR SINGH CHAUDHARY,Aazad Samaj Party (Kanshi Ram)
7555,JAGDAMBIKA PAL,Bharatiya Janata Party
7556,NAUSHAD AZAM,Peace Party
7557,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party
7558,LAVKUSH PATEL,Bahujan Samaj Party
7559,HAFIZ ALI,All India Forward Bloc
7560,SHAILENDRA KUMAR,Bharat Mahaparivar Party
7561,HARISH CHANDRA ALIAS HARISH DWIVEDI,Bharatiya Janata Party
7562,PANKAJ DUBEY,Log Party
7563,RAM KARAN GAUTAM,Independent
7564,PREM KUMAR,Moulik Adhikar Party
7565,RAM PRASAD CHAUDHARY,Samajwadi Party
7566,NADEEM ASHRAF,Bahujan Samaj Party
7567,PRAVIN KUMAR NISHAD,Bharatiya Janata Party
7568,KULDEEP,Sardar Patel Siddhant Party
7569,SUBHASH CHANDRA DUBEY,Naki Bharatiya Ekta Party
7570,SATYVANT PRATAP SINGH,Independent
7571,LAXMIKANT PAPPU NISHAD,Samajwadi Party
7572,RAJENDRA YADAV URF COLONEL SAHAB,Sarvjan Awaz Party
7573,DHEERAJ SRIVASTAV,Pragatisheel Samaj Party
7574,ANAND KUMAR GAUTAM,Independent
7575,RAM KRISHNA DWIVEDI,Independent
7576,MITRASEN,Independent
7577,SUNIL,Independent
7578,RAMPRIT,Independent
7579,VIRENDRA CHAUDHARY,Indian National Congress
7580,PANKAJ CHAUDHARY,Bharatiya Janata Party
7581,BRIJESH,Abhay Samaj Party
7582,MO MAUSME ALAM,Bahujan Samaj Party
7583,VINOD KUMAR PATEL,Sardar Patel Siddhant Party
7584,CHHEDI MAJDOOR,Independent
7585,ANKIT SHAH,Bharatiya Yuva Jan Ekta Party
7586,ANAND KUMAR YADAV ALIAS ANAND KUMAR FAUJI,Bharatheeya Jawan Kisan Party
7587,KAJAL NISHAD,Samajwadi Party
7588,AMITA BHARATI,Independent
7589,SANJAY SINGH RANA,Bhartiya Sarvdharm Party
7590,PINTU SAHANI,Independent
7591,SHIVSHANKAR PRAJAPATI,Bhagidari Party(P)
7592,SUDHANSHU,Independent
7593,JAVED ASHRAF ALIAS JAVED SIMNANI,Bahujan Samaj Party
7594,SHRIRAM PRASAD,Al-Hind Party
7595,SONU RAI,Mera Adhikaar Rashtriya Dal
7596,NAFEES AKHTAR,Independent
7597,RAVINDRA SHUKLA ALIAS RAVI KISHAN,Bharatiya Janata Party
7598,AJAY PRATAP SINGH URF PINTU SAITHWAR,Samajwadi Party
7599,SUBH NARAYAN CHAUHAN,Bahujan Samaj Party
7600,AMIY UPADHYAY,Independent
7601,VEDPRAKASH MISHRA,Subhashwadi Bhartiya Samajwadi Party (Subhas Party)
7602,HARIKESH,Azad Adhikar Sena
7603,SUNIL KUMAR SHUKLA,Bhartiya Lok Nayak Party
7604,RAMCHANDRA SINGH,Independent
7605,SWAMI PRASAD MAURYA,Rashtriya Shoshit Samaj Party
7606,VIJAY KUMAR DUBAY,Bharatiya Janata Party
7607,SANDESH,Bahujan Samaj Party
7608,RAFIK ANSARI,Independent
7609,AKHILESH PRATAP SINGH,Indian National Congress
7610,AGAMSWAROOP,Rashtriya Samanta Dal
7611,SATENDER KUMAR MALL,Independent
7612,SHASHANK MANI,Bharatiya Janata Party
7613,MUKTINATH SINGH,Janta Samta Party
7614,RAJENDRA CHAUDHARI,Independent
7615,MURLI DHAR,Independent
7616,RAMSAMUJH,Bahujan Samaj Party
7617,SHRVAN KUMAR NIRALA,Independent
7618,GAYA PRASAD,Independent
7619,SADAL PRASAD,Indian National Congress
7620,HEERALAL,Independent
7621,KAMLESH PASWAN,Bharatiya Janata Party
7622,INDU CHAUDHRI,Bahujan Samaj Party
7623,SUSHMITA SAROJ,Independent
7624,BALINDAR,Janta Kranti Party (Rashtravadi)
7625,GANGADEEN,Communist Party of India
7626,RAM PYARE SHARAN VIJAITA,Independent
7627,DAROGA PRASAD SAROJ,Samajwadi Party
7628,NEELAM SONKER,Bharatiya Janata Party
7629,MAHENDRA NATH YADAV,Moolniwasi Samaj Party
7630,MASHHOD SABEEHA ANSARI,Bahujan Samaj Party
7631,DHARMENDRA YADAV,Samajwadi Party
7632,RAVINDRA NATH SHARMA,Moulik Adhikar Party
7633,SHASHIDHAR,Independent
7634,PANKAJ KUMAR YADAV,Independent
7635,DINESH LAL YADAV âNIRAHUAâ,Bharatiya Janata Party
7636,PARAS YADAV,Jan Raajya Party
7637,RAJIV KUMAR SINGH,Independent
7638,RAJEEV RAI,Samajwadi Party
7639,GOPAL SINGH,Azad Adhikar Sena
7640,ISMAIL ANSARI,Aawami Pichhada Party
7641,PRAGYESH KUMAR,Independent
7642,RAJENDRA AGRAWAL,Independent
7643,PREMCHAND NAYAK,Independent
7644,VIJAY,Socialist Unity Centre Of India (COMMUNIST)
7645,SAUDAGER,Independent
7646,RAMVACHAN,Sardar Patel Siddhant Party
7647,BALKRISHNA CHAUHAN,Bahujan Samaj Party
7648,BADRI NATH,Independent
7649,ISHWAR DAYAL SINGH SETH,Bhartiya Sabka Dal
7650,SATISH CHAND PRAJAPATI FAUJI,Samajhdar Party
7651,RAJENDRA RAM,Independent
7652,YAKUB ANSARI,Peace Party
7653,VIRENDRA,Rashtriya Jantantrik Bharat Vikas Party
7654,ROLI GUPTA,Akhil Bhartiya Hamara Samaj Party
